ts,round,wave,agent,x_families,y,model,split,metric,value,coverage,notes
2026-09-19T05:08,R4,4,b4e81c2a,D,-,cust_hhi_qa,train,rho_cust_hhi_vs_top1,0.9943707561885202,1.0000,lag3=0.9944 supp=0.1582 tx_cp=-0.1125 size=-0.1794 twin=True
2026-09-19T05:08,R4,4,b4e81c2a,D,y3_recover_cash_6m,cust_hhi_qa,train_cv,auroc_d_cust_hhi,0.5945454131848811,0.4220,vs_size=0.6166 vs_days=0.7114 leftover_days=0.4189 y3=DROP
2026-09-19T05:08,R4,4,b4e81c2a,D,y4_ds_r_double,cust_hhi_qa,train_cv,auroc_d_cust_hhi_lag3,0.6046739587518718,0.4220,vs_top1_lag3=0.6038 leftover_top1=0.5488 body=0.4445 confirm=True y4x=DROP
2026-09-19T05:08,R4,4,b4e81c2a,D,y4_ds_r_double,cust_hhi_qa,train_cv,y4_cust_hhi_body_cv,0.4445440573137189,1.0000,quote=0.445 confirm=True n=676 pos=78
2026-09-19T05:08,R4,4,b4e81c2a,D,y4_ds_r_double,cust_hhi_qa,train,y4_cust_hhi_tail_rate,0.22093023255813954,1.0000,rest=0.1154 confirm=True quote=0.221/0.115
2026-09-19T05:08,R4,4,b4e81c2a,D,-,cust_hhi_qa,train,cust_hhi_lose_44,1.0,0.4220,"overall=DROP y3=DROP y4x=DROP kind=top1 rewrite; Y4 0.605 is the >0.975 monopoly tail, not a gradient"
2026-09-19T05:08,R4,4,b4e81c2a,D,-,cust_hhi_qa,train,icc_d_cust_hhi,0.9824998575994986,1.0000,eta2=0.8207 trait=True demean_y3=0.4035
2026-09-19T05:08,R4,4,b4e81c2a,D,y3_recover_cash_6m,cust_hhi_qa,train_cv,y3_leftover_after_days,0.41890779227821123,1.0000,fake_days=False rho_resid=-0.0035 dies=True
2026-09-19T05:08,R4,4,e8b2c0d4,E,y3_recover_cash_6m,dso_qa,train_cv,auroc_clip_dso_resid_iss_days,0.5465011966124906,0.4057,iss_days=0.6907 rho_raw=-0.9743 rho_clip=0.1073
2026-09-19T05:08,R4,4,572fb928,F,y3_recover_cash_6m,fc_r_qa,train_cv,auroc_f_fc_r,0.5587215345240217,0.8852,days=0.7114 leftover_ds=0.4640 contemp=DROP
2026-09-19T05:08,R4,4,572fb928,F,y7_top1_lost,fc_r_qa,train_cv,auroc_f_fc_r,0.5548895570643971,0.8852,lag3=0.5709 leftover_iss=0.5631 turn_nofc=0.5565
2026-09-19T05:08,R4,4,572fb928,F,y3_recover_cash_6m,fc_r_qa,train_cv,auroc_f_fc_r_resid_ds_r,0.46397390964396673,0.8852,ols=0.5449 dies=True r2=0.0055
2026-09-19T05:08,R4,4,572fb928,F,y3_recover_cash_6m,fc_r_qa,train_cv,auroc_f_fc_r_resid_days,0.4492708510750064,0.8852,ols=0.6478 dies=True
2026-09-19T05:08,R4,4,572fb928,F,-,fc_r_qa,train,rho_f_fc_r_vs_f_ds_r,0.20497974207242597,0.8852,twin=False m_fin=0.7393 a_fin=0.6628
2026-09-19T05:08,R4,4,572fb928,F,y9_fee_r_ownp80,fc_r_qa,train,rho_f_fc_r_vs_y9,0.13198622521226702,0.8852,jac_hi=0.1126 is_y=False not_scored_as_Y9_X
2026-09-19T05:08,R4,4,572fb928,F,y7_top1_lost,fc_r_qa,train_cv,auroc_f_fc_r_resid_turn_nofc,0.5565498218046099,0.8852,ols=0.6441 dies=False no_refit
2026-09-19T05:08,R4,4,572fb928,F,-,fc_r_qa,train,drop_from_44,1,0.8852,contemp=DROP lag3_turnover=KEEP q6=CLOSE
2026-09-19T05:08,R4,4,e8b2c0d4,E,y3_recover_cash_6m,dso_qa,train_cv,auroc_dso_resid_fds_days,0.6751205704873783,0.4057,days=0.7114 rho=-0.9373
2026-09-19T05:10,R4,4,572fb928,F,y3_recover_cash_6m,fc_r_qa,train_cv,auroc_f_ds_r_resid_fc,0.605741319362832,0.8852,raw=0.6195 lives=True r2=0.0055
2026-09-19T05:10,R4,4,572fb928,F,y3_recover_cash_6m,fc_r_qa,train_cv,auroc_f_fc_r_resid_ds_gt0,0.5603603226784518,0.2143,raw=0.5243 days=0.5762 dies=False
2026-09-19T05:10,R4,4,572fb928,F,y3_recover_cash_6m,fc_r_qa,train,days_ols_fake_leftover,0.6477548012231333,0.8852,rank=0.4493 fake=True rho_ctrl=0.7402
2026-09-19T05:10,R4,4,e8b2c0d4,E,y3_recover_cash_6m,dso_qa,train_cv,auroc_dso_resid_paid_days,0.6239784102402159,0.4057,days=0.7114 rho=0.7023
2026-09-19T05:10,R4,4,e8b2c0d4,E,y3_recover_cash_6m,dso_qa,train_cv,auroc_dso_resid_ap_days,0.5291621367048762,0.4057,days=0.7114 rho=0.0105
2026-09-19T05:10,R4,4,e8b2c0d4,E,y3_recover_cash_6m,dso_qa,train_cv,auroc_dso_resid_dpo_days,0.6474059754834846,0.4057,days=0.7114 rho=0.8067
2026-09-19T05:10,R4,4,e8b2c0d4,E,y3_recover_cash_6m,dso_qa,train_cv,auroc_dso_resid_od_days,0.5413465273986601,0.4057,days=0.7114 rho=0.1214
2026-09-19T05:10,R4,4,e8b2c0d4,E,y3_recover_cash_6m,dso_qa,train_cv,auroc_clip_dso_resid_paid_days,0.5855534505395632,0.4057,days=0.7114 rho=0.1007
2026-09-19T05:11,R4,4,e8b2c0d4,E,y3_recover_cash_6m,dso_qa,train_cv,auroc_clip_dso_resid_dpo_days,0.5552343905193757,0.4057,days=0.7114 rho=0.1051 clone=False
2026-09-19T05:11,R4,4,e8b2c0d4,E,y3_recover_cash_6m,dso_qa,train_cv,auroc_dso_resid_open_days,0.3769935516277359,0.4057,days=0.7114 rho=0.6710
2026-09-19T05:11,R4,4,e8b2c0d4,E,y3_recover_cash_6m,dso_qa,train_cv,auroc_dso_resid_delay_days,0.6469084993016061,0.4057,days=0.7114 rho=0.8779
2026-09-19T05:11,R4,4,572fb928,F,-,fc_r_qa,train,rho_f_fc_r_vs_a_fin_cost_roll3,0.9999924127117543,0.8852,same=True leftover=0.5308
2026-09-19T05:11,R4,4,572fb928,F,y3_recover_cash_6m,fc_r_qa,train_cv,auroc_f_fc_r_demean_resid_days,0.5892885963736213,0.8852,raw=0.6003 fake=False beat_size=False
2026-09-19T05:11,R4,4,e8b2c0d4,E,y3_recover_cash_6m,dso_qa,train_cv,auroc_clip_dso_resid_delay_days,0.607863208668283,0.4057,days=0.7114 rho=0.0268 clone=False
2026-09-19T05:11,R4,4,e8b2c0d4,E,holdout_cov,dso_qa,holdout,cov_dso_holdout_size_t1,0.3387096774193548,0.3387,t2=0.5631 t3=0.3774
2026-09-19T05:11,R4,4,e8b2c0d4,E,y7_top1_lost,dso_qa,train_cv,auroc_dso_resid_open_iss,0.45262442637470823,0.4057,iss=0.6295 rho=0.2186
2026-09-19T05:12,R4,4,e8b2c0d4,E,y7_top1_lost,dso_qa,train_cv,auroc_dso_resid_pend_iss,0.4317012767418906,0.4057,iss=0.6295 rho=0.0307
2026-09-19T05:12,R4,4,e8b2c0d4,E,y7_top1_lost,dso_qa,train_cv,auroc_dso_resid_ap_iss,0.44934321145561207,0.4057,iss=0.6295 rho=0.0409
2026-09-19T05:12,R4,4,e8b2c0d4,E,y3_recover_cash_6m,dso_qa,train_cv,auroc_clip_dso_resid_fds_days,0.5469877391462076,0.4057,days=0.7114 rho=0.1173 clone=False
2026-09-19T05:13,R4,4,e8b2c0d4,E,y7_top1_lost,dso_qa,train_cv,auroc_dso_resid_dpo_iss,0.4987465914886429,0.4057,iss=0.6295 rho=0.1503
2026-09-19T05:13,R4,4,e8b2c0d4,E,y3_recover_cash_6m,dso_qa,train_cv,auroc_clip_dso_resid_zero_days,0.5598750664529939,0.4057,days=0.7114 rho=0.0834 clone=False
2026-09-19T05:13,R4,4,e8b2c0d4,E,y7_top1_lost,dso_qa,train_cv,auroc_dso_resid_od_iss,0.5213979796984789,0.4057,iss=0.6295 rho=0.0790
2026-09-19T05:14,R4,4,e8b2c0d4,E,y7_top1_lost,dso_qa,train_cv,auroc_dso_resid_paid_iss,0.5361582786839496,0.4057,iss=0.6295 rho=-0.0022
2026-09-19T05:14,R4,4,e8b2c0d4,E,y7_top1_lost,dso_qa,train_cv,auroc_dso_resid_size_iss,0.4632296745247849,0.4057,iss=0.6295 rho=-0.5117
2026-09-19T05:15,R4,4,e8b2c0d4,E,y7_top1_lost,dso_qa,train_cv,auroc_dso_resid_fds_iss,0.4139209376969813,0.4057,iss=0.6295 rho=0.2197
2026-09-19T05:15,R4,4,e8b2c0d4,E,y3_recover_cash_6m,dso_qa,train_cv,auroc_dso_resid_apiss_days,0.47514540318861725,0.4057,days=0.7114 rho=0.6696
2026-09-19T05:15,R4,4,e8b2c0d4,E,y7_top1_lost,dso_qa,train_cv,auroc_dso_resid_od30_iss,0.48156495304706565,0.4057,iss=0.6295 rho=-0.0314
2026-09-19T05:16,R4,4,e8b2c0d4,E,y7_top1_lost,dso_qa,train_cv,auroc_dso_resid_apiss_iss,0.4522477529439417,0.4057,iss=0.6295 rho=0.2314
2026-09-19T05:16,R4,4,e8b2c0d4,E,y7_top1_lost,dso_qa,train_cv,auroc_dso_resid_zero_iss,0.5056075508458328,0.4057,iss=0.6295 rho=0.1938
2026-09-19T05:16,R4,4,c81e4b07,A,y3_recover_cash_6m,n_tx_qa,train_cv,auroc_a_n_tx,0.7033480255480502,1.0000,days=0.7114 size=0.6166 leftover=0.5376 card=CLOSE
2026-09-19T05:16,R4,4,c81e4b07,A,y3_recover_cash_6m,n_tx_qa,train_cv,auroc_c_n_days_with_tx,0.7114423276043065,1.0000,CONFIRM_0.711=True size_ok=True
2026-09-19T05:16,R4,4,c81e4b07,A,y3_recover_cash_6m,n_tx_qa,train_cv,auroc_a_n_tx_resid_days,0.5375522679314919,1.0000,ols=0.6227 fake=False r2=0.2632 dies=True
2026-09-19T05:16,R4,4,c81e4b07,A,y3_recover_cash_6m,n_tx_qa,train_cv,auroc_days_resid_a_n_tx,0.563799803560116,1.0000,ols=0.7103 lives=True
2026-09-19T05:16,R4,4,c81e4b07,A,-,n_tx_qa,train,rho_a_n_tx_vs_days,0.9377697677377367,1.0000,identity=True rho_cntx=1.0000 rho_gap=-0.8664 size=0.6609
2026-09-19T05:16,R4,4,c81e4b07,A,y2_neg_2of3,n_tx_qa,train_cv,auroc_a_n_tx,0.5982963465120703,1.0000,days=0.5712 legal_0.571=True
2026-09-19T05:16,R4,4,c81e4b07,A,-,n_tx_qa,train,icc_a_n_tx,0.9692132961374579,1.0000,confirm097=True trait=True acf1=0.2226
2026-09-19T05:16,R4,4,c81e4b07,A,y3_recover_cash_6m,n_tx_qa,train_cv,auroc_a_n_tx_lag1_resid_days_lag1,0.5339848945776535,1.0000,l3=0.5318 l1_dies=True q6=KEEP
2026-09-19T05:17,R4,4,c81e4b07,A,y3_recover_cash_6m,n_tx_qa,train_cv,auroc_a_n_tx_resid_days_size,0.5346337682521796,1.0000,ols_days=0.6227 rank_days=0.5376 fake_ols=True
2026-09-19T05:17,R4,4,c81e4b07,A,y3_recover_cash_6m,n_tx_qa,train,identity_a_n_tx_c_n_tx,1.0,1.0000,dust=True maxabs=2.84e-14 leftover_rank=0.7023
2026-09-19T05:18,R4,4,c81e4b07,A,y2_neg_2of3,n_tx_qa,train_cv,auroc_intensity_resid_days,0.5969452751224865,1.0000,y2_left=0.5831 inten_raw=0.6188 after_size=0.5977
2026-09-19T05:19:10+02:00,R4,4,572fb928,F,y3_recover_cash_6m,ds_r_qa,train_cv,auroc_f_ds_r,0.6195403565269706,0.8852,days=0.7114 size=0.6166 beat=False
2026-09-19T05:19:10+02:00,R4,4,572fb928,F,y3_recover_cash_6m,ds_r_qa,train_cv,auroc_f_ds_r_resid_days,0.5278671099962959,0.8852,ols=0.7087 dies=True fake=False r2=0.0005
2026-09-19T05:19:10+02:00,R4,4,572fb928,F,y3_recover_cash_6m,ds_r_qa,train_cv,auroc_f_ds_r_resid_fc,0.605741319362832,0.8852,confirm_606=True dies=False
2026-09-19T05:19:10+02:00,R4,4,572fb928,F,y3_recover_cash_6m,ds_r_qa,train_cv,auroc_days_resid_ds_r,0.6824353894741435,0.8852,inverse dies=False
2026-09-19T05:19:10+02:00,R4,4,572fb928,F,-,ds_r_qa,train,rho_f_ds_r_vs_f_fc_r,0.20497974207242597,0.8852,"confirm_205=True twins=['a_debt_service', 'f_debt_service']"
2026-09-19T05:19:10+02:00,R4,4,572fb928,F,y4_ds_r_double,ds_r_qa,train,rho_f_ds_r_vs_y4,-0.08159707850863758,0.8852,identity_only jac=0.0679 not_KEEP F_forbidden
2026-09-19T05:19:10+02:00,R4,4,572fb928,F,y3_recover_cash_6m,ds_r_qa,train,card_stem,-1,0.8852,DROP unused leftover after days: honest rank 0.528 dies (OLS 0.709 fake=False). Parent 15-col card absorbs; do not edit the card. Same shape as contemp f_fc_r unused on the 44.
2026-09-19T05:19,R4,4,c81e4b07,A,y2_neg_2of3,n_tx_qa,train_cv,auroc_intensity,0.6187965058689853,1.0000,left_days=0.5969 keep_y2=False rho_days=0.7810
2026-09-19T05:20,R4,4,c81e4b07,A,y3_recover_cash_6m,n_tx_qa,train_cv,auroc_a_n_tx_resid_gap_sd,0.6146688197791119,1.0000,group_icc=0.7647 nz_left=0.5317 long_left=nan
2026-09-19T05:20:34+02:00,R4,4,e8b2c0d4,E,y3_recover_cash_6m,issued_qa,train_cv,auroc_e_ar_issued,0.6867834230471357,0.6407,days=0.7114 size=0.6166
2026-09-19T05:20:34+02:00,R4,4,e8b2c0d4,E,y3_recover_cash_6m,issued_qa,train_cv,auroc_issued_resid_days_rank,0.6080859672513647,0.6407,ols=0.6943 fake=True
2026-09-19T05:20:34+02:00,R4,4,e8b2c0d4,E,y7_top1_lost,issued_qa,train_cv,auroc_issued_resid_lag1_rank,0.5812918149803787,0.6407,ols=0.6554 addon_close=True
2026-09-19T05:20:34+02:00,R4,4,e8b2c0d4,E,y7_top1_lost,issued_qa,train_cv,auroc_e_ar_issued_fold4,0.6959451821434487,0.6407,lag1_f4=0.647432337133562
2026-09-19T05:20:34+02:00,R4,4,e8b2c0d4,E,y3_recover_cash_6m,issued_qa,train_cv,rho_issued_vs_days,0.41670009780955813,0.6407,rho_size=0.4625 rho_lag1=0.8142
2026-09-19T05:21:52+02:00,R4,4,e8b2c0d4,E,y3_recover_cash_6m,issued_qa,train_cv,auroc_log1p_issued_resid_days_rank,0.6080859672513647,0.6407,ols=0.6028 dies=False
2026-09-19T05:21:52+02:00,R4,4,e8b2c0d4,E,y3_recover_cash_6m,issued_qa,train_cv,auroc_issued_pos_resid_days_rank,0.4121280082431846,0.6407,fake=True raw=0.5867091486801977
2026-09-19T05:21:52+02:00,R4,4,e8b2c0d4,E,y3_recover_cash_6m,issued_qa,train_cv,rho_log1p_issued_vs_lag1,0.8141606153078983,0.6407,twin=True leftover=0.6530997860171456
2026-09-19T05:25,R4,4,d4c8e201,C,y3_recover_cash_6m,ss_qa,train_cv,auroc_c_ss_month,0.6932356416670103,1.0000,days=0.7114 sal=0.6712 leftover=0.6347 card=KEEP
2026-09-19T05:25,R4,4,d4c8e201,C,y3_recover_cash_6m,ss_qa,train_cv,auroc_c_ss_month_resid_days,0.6347055340808844,1.0000,ols=0.6347 fake_ols=False r2=0.1783 dies=False
2026-09-19T05:25,R4,4,d4c8e201,C,y3_recover_cash_6m,ss_qa,train_cv,auroc_c_ss_month_resid_salary,0.668125032740989,1.0000,r2=0.3837 payroll_twin=False jac=0.6389
2026-09-19T05:25,R4,4,d4c8e201,C,y3_recover_cash_6m,ss_qa,train_cv,auroc_days_resid_c_ss_month,0.6412604383127476,1.0000,ols=0.6428 lives=True
2026-09-19T05:25,R4,4,d4c8e201,C,-,ss_qa,train,rho_c_ss_month_vs_days,0.42438982060187475,1.0000,sal=0.6194 tax=0.3305 size=0.3417 twins=False
2026-09-19T05:25,R4,4,d4c8e201,C,-,ss_qa,train,icc_c_ss_month,0.9897204381142648,1.0000,confirm099=True trait=True acf1=0.6000
2026-09-19T05:25,R4,4,d4c8e201,C,y3_recover_cash_6m,ss_qa,train_cv,auroc_c_ss_month_lag1_resid_days_lag1,0.6310326000558392,1.0000,l3=0.6060 l1_dies=False q6=KEEP
2026-09-19T05:25:50+02:00,R4,4,e8b2c0d4,E,y3_recover_cash_6m,issued_qa,train_cv,rho_issued_vs_login3_company_median,0.5111422907790649,0.6407,SIZE=True row_rho=0.4625
2026-09-19T05:25:50+02:00,R4,4,e8b2c0d4,E,y3_recover_cash_6m,issued_qa,train_cv,auroc_issued_resid_days_size_lag1_rank,0.6007523594515018,0.6407,dies=False
2026-09-19T05:25:50+02:00,R4,4,e8b2c0d4,E,y3_recover_cash_6m,issued_qa,train_cv,auroc_q6_resid_days_lag1_issued_lag1_rank,0.5836611598799617,0.6407,dies=True
2026-09-19T05:27,R4,4,d4c8e201,C,y3_recover_cash_6m,ss_qa,train_cv,auroc_c_ss_month_resid_days_salary,0.6334138555538663,1.0000,stack=0.6350 between=0.6508 within=0.5708
2026-09-19T05:28:04+02:00,R4,4,e8b2c0d4,E,y3_recover_cash_6m,issued_qa,train_cv,auroc_issued_bothpos_resid_days_rank,0.3699683339808663,0.6407,lag_rank=0.5965 rho=0.8059
2026-09-19T05:30:17+02:00,R4,4,572fb928,C,y3_recover_cash_6m,salary_month_qa,train_cv,auroc_c_salary_month,0.6712395185477562,1.0000,days=0.7114 size=0.6166 beat=True
2026-09-19T05:30:17+02:00,R4,4,572fb928,C,y3_recover_cash_6m,salary_month_qa,train_cv,auroc_c_salary_month_resid_days,0.6031322832520187,1.0000,ols=0.6031 dies=False fake=False r2=0.1744
2026-09-19T05:30:17+02:00,R4,4,572fb928,C,y3_recover_cash_6m,salary_month_qa,train_cv,auroc_c_salary_month_resid_ss,0.62603821677192,1.0000,dies=False miss=0.6714
2026-09-19T05:30:17+02:00,R4,4,572fb928,C,y3_recover_cash_6m,salary_month_qa,train_cv,auroc_days_resid_salary,0.6471560337074435,1.0000,inverse dies=False
2026-09-19T05:30:17+02:00,R4,4,572fb928,C,-,salary_month_qa,train,rho_salary_vs_days,0.41889961399771736,1.0000,twins=[] jac_ss=0.6389
2026-09-19T05:30:17+02:00,R4,4,572fb928,C,y3_recover_cash_6m,salary_month_qa,train,card_stem,1,1.0000,"KEEP leftover after days rank 0.603 lives, beats size by 0.055, not SIZE, not a twin"
2026-09-19T05:30,R4,4,d4c8e201,C,y3_recover_cash_6m,ss_qa,train_cv,auroc_c_ss_month_resid_days_boot_p50,0.6339104314748203,1.0000,p05=0.5927 p95=0.6751 die=0.0045
2026-09-19T05:30,R4,4,d4c8e201,C,y3_recover_cash_6m,ss_qa,train_cv,auroc_c_ss_month_mixed_resid_days,0.41898833710583216,1.0000,raw=0.5801 n_pos=105 after_sal=0.5491
2026-09-19T05:36:50+02:00,R4,4,572fb928,A,y3_recover_cash_6m,in3_qa,train_cv,auroc_log1p_a_in3,0.6166389674101939,0.8852,days=0.7114 confirm=True
2026-09-19T05:36:50+02:00,R4,4,572fb928,A,y3_recover_cash_6m,in3_qa,train_cv,auroc_log1p_a_in3_resid_days,0.5208353431768746,0.8852,ols=0.5309 dies=True fake=False r2=0.3355
2026-09-19T05:36:50+02:00,R4,4,572fb928,A,y3_recover_cash_6m,in3_qa,train_cv,auroc_days_resid_log_in3,0.6670270122761552,0.8852,inverse dies=False
2026-09-19T05:36:50+02:00,R4,4,572fb928,A,-,in3_qa,train,rho_log_in3_vs_days,0.5952782215074067,0.8852,"twins=['a_op_in', 'log_opin', 'a_in6', 'a_in12', 'log_in6', 'log_in12'] acf_in3=0.6552 acf_op=0.0036"
2026-09-19T05:36:50+02:00,R4,4,572fb928,A,y3_recover_cash_6m,in3_qa,train,size_control,0,0.8852,"CLOSE as unused leftover unused leftover after days: honest rank 0.521 dies (OLS 0.531 fake=False). DROP from the 44 as engine X. Size bar 0.617 stays the KEEP-as-X quote, not a card st"
2026-09-19T05:41,R4,4,a91c4e02,C,y3_recover_cash_6m,tax_month_qa,train_cv,auroc_c_tax_month,0.6105853836862787,1.0000,days=0.7114 leftover=0.5204 card=CLOSE
2026-09-19T05:41,R4,4,a91c4e02,C,y3_recover_cash_6m,tax_month_qa,train_cv,auroc_c_tax_month_resid_days,0.5203548105309088,1.0000,ols=0.5204 fake_ols=False r2=0.1778 dies=True
2026-09-19T05:41,R4,4,a91c4e02,C,y3_recover_cash_6m,tax_month_qa,train_cv,auroc_c_tax_month_resid_ss,0.528053481415769,1.0000,sal=0.5384 stack=0.4886 miss=0.6169
2026-09-19T05:41,R4,4,a91c4e02,C,y3_recover_cash_6m,tax_month_qa,train_cv,auroc_c_tax_month_lag1_resid_days_lag1,0.5192440845692876,1.0000,q6=CLOSE days_l1=0.6841
2026-09-19T05:42,R4,4,a91c4e02,C,y3_recover_cash_6m,tax_month_qa,train_cv,auroc_c_tax_month_resid_days_boot_p50,0.518989457128374,1.0000,p05=0.4581 p95=0.5502 die=0.9450
2026-09-19T05:45:39+02:00,R4,4,572fb928,D,y3_recover_cash_6m,n_cust_qa,train_cv,auroc_d_n_cust,0.6530767458108173,0.5338,days=0.7114 size=0.6166 beat=True
2026-09-19T05:45:39+02:00,R4,4,572fb928,D,y3_recover_cash_6m,n_cust_qa,train_cv,auroc_d_n_cust_resid_days,0.5446808958029467,0.5338,ols=0.6478 dies=True fake=False r2=0.0626
2026-09-19T05:45:39+02:00,R4,4,572fb928,D,y3_recover_cash_6m,n_cust_qa,train_cv,auroc_days_resid_d_n_cust,0.699031391291314,0.5338,inverse dies=False
2026-09-19T05:45:39+02:00,R4,4,572fb928,D,y3_recover_cash_6m,n_cust_qa,train_cv,auroc_d_n_cust_resid_top1,0.4556509644370414,0.5338,after_hhi=0.4589 after_days_top1=0.5637
2026-09-19T05:45:39+02:00,R4,4,572fb928,D,-,n_cust_qa,train,rho_d_n_cust_vs_hhi,-0.8373643356492787,0.5338,"twins=['d_cust_top1', 'd_cust_hhi'] size=False acf1=0.8667"
2026-09-19T05:45:39+02:00,R4,4,572fb928,D,y3_recover_cash_6m,n_cust_qa,train,n_cust_leftover,0,0.5338,CLOSE unused leftover unused leftover after days: honest rank 0.545 dies (OLS 0.648 fake=False). DROP from the 44 as Y3 X. Do not invent y_n_cust. Off the 15-col card.
2026-09-19T05:51,R4,4,b17e9c44,F,y3_recover_cash_6m,n_types_qa,train_cv,auroc_f_n_types,0.5777609714335303,1.0000,days=0.7114 leftover=0.5336 card=DROP
2026-09-19T05:51,R4,4,b17e9c44,F,y3_recover_cash_6m,n_types_qa,train_cv,auroc_f_n_types_resid_days,0.5335505890961457,1.0000,ols=0.5296 fake_ols=False r2=0.0889 dies=True
2026-09-19T05:51,R4,4,b17e9c44,F,y3_recover_cash_6m,n_types_qa,train_cv,auroc_f_n_types_resid_facilities,0.5154335357749018,1.0000,r2=0.3578 rewrite=False rho_fac=0.9939
2026-09-19T05:51,R4,4,b17e9c44,F,y3_recover_cash_6m,n_types_qa,train_cv,auroc_f_n_types_lag1_resid_days_lag1,0.5288629197583095,1.0000,q6=CLOSE days_l1=0.6841
2026-09-19T05:52,R4,4,b17e9c44,F,y3_recover_cash_6m,n_types_qa,train_cv,auroc_f_n_types_resid_days_boot_p50,0.5447078746152063,1.0000,p05=0.4248 p95=0.5678 Pge55=0.400
2026-09-19T05:53:30+02:00,R4,4,e8b2c0d4,E,y3_recover_cash_6m,ap_issued_qa,train_cv,auroc_e_ap_issued,0.6748412789711097,0.6407,days=0.7114 size=0.6166
2026-09-19T05:53:30+02:00,R4,4,e8b2c0d4,E,y3_recover_cash_6m,ap_issued_qa,train_cv,auroc_ap_resid_days_rank,0.5912525963494291,0.6407,ols=0.7143 fake=True
2026-09-19T05:53:30+02:00,R4,4,e8b2c0d4,E,y3_recover_cash_6m,ap_issued_qa,train_cv,auroc_ap_resid_ar_rank,0.5783914852542119,0.6407,ols=0.5573 rewrite=False
2026-09-19T05:53:30+02:00,R4,4,e8b2c0d4,E,y3_recover_cash_6m,ap_issued_qa,train_cv,rho_ap_vs_days,0.4593861949543313,0.6407,rho_ar=0.6722 rho_size=0.5139
2026-09-19T05:53:30+02:00,R4,4,e8b2c0d4,E,y3_recover_cash_6m,ap_issued_qa,train_cv,auroc_ap_resid_lag1_rank,0.6142398222867839,0.6407,ols=0.6766 y7=0.5420985612202975
2026-09-19T05:54:34+02:00,R4,4,572fb928,D,y3_recover_cash_6m,n_supp_qa,train_cv,auroc_d_n_supp,0.6988247217065803,0.5338,days=0.7114 size=0.6166 beat=True
2026-09-19T05:54:34+02:00,R4,4,572fb928,D,y3_recover_cash_6m,n_supp_qa,train_cv,auroc_d_n_supp_resid_days,0.5874955830535049,0.5338,ols=0.5304 dies=False fake=False r2=0.1035
2026-09-19T05:54:34+02:00,R4,4,572fb928,D,y3_recover_cash_6m,n_supp_qa,train_cv,auroc_days_resid_d_n_supp,0.6656568868444424,0.5338,inverse dies=False
2026-09-19T05:54:34+02:00,R4,4,572fb928,D,y3_recover_cash_6m,n_supp_qa,train_cv,auroc_d_n_supp_resid_top1,0.6385766090090987,0.5338,after_hhi=0.6261 after_ncust=0.6491
2026-09-19T05:54:34+02:00,R4,4,572fb928,D,-,n_supp_qa,train,rho_d_n_supp_vs_n_cust,0.6318216903890949,0.5338,twins=[] size=True acf1=0.9060
2026-09-19T05:54:34+02:00,R4,4,572fb928,D,y3_recover_cash_6m,n_supp_qa,train,n_supp_leftover,1,0.5338,CLOSE unused leftover unused leftover after days: honest rank 0.587 dies (OLS 0.530 fake=False almost=False). DROP from the 44 as Y3 X. Do not invent y_n_supp. Off the 15-col card.
2026-09-19T05:55,R4,4,b17e9c44,F,y3_recover_cash_6m,n_types_qa,train_cv,auroc_f_n_types_resid_facilities_boot_p50,0.518329985788262,1.0000,p05=0.4528 p95=0.5449 connected_recover=0.1331
2026-09-19T06:01:08+02:00,R4,4,572fb928,D,y3_recover_cash_6m,top1_qa,train_cv,auroc_d_cust_top1,0.5901116236497441,0.4220,days=0.7114 size=0.6166 beat=False
2026-09-19T06:01:08+02:00,R4,4,572fb928,D,y3_recover_cash_6m,top1_qa,train_cv,auroc_d_cust_top1_resid_days,0.5245445468318304,0.4220,ols=0.4191 dies=True fake=False
2026-09-19T06:01:08+02:00,R4,4,572fb928,D,y3_recover_cash_6m,top1_qa,train_cv,auroc_d_cust_top1_resid_hhi,0.4339773405572071,0.4220,after_ncust=0.5323 after_days_hhi=0.5718
2026-09-19T06:01:08+02:00,R4,4,572fb928,D,-,top1_qa,train,rho_d_cust_top1_vs_hhi,0.9943707561885202,0.4220,"twins=['d_cust_hhi', 'd_n_cust'] size=False"
2026-09-19T06:01:08+02:00,R4,4,572fb928,D,y4_ds_r_double,top1_qa,train_cv,y4_top1_lag3_footnote,0.6037757592784646,0.4220,footnote=KEEP leftover_hhi_after_top1_lag3=0.4613
2026-09-19T06:01:08+02:00,R4,4,572fb928,D,y3_recover_cash_6m,top1_qa,train,top1_leftover,0,0.4220,"CLOSE unused leftover unused leftover after days: honest rank 0.525 dies (OLS 0.419 fake=False). Also TWIN of ['d_cust_hhi', 'd_n_cust']. DROP from the 44 as Y3 X. Y4 >0.975 footnote"
2026-09-19T06:08:33+02:00,R4,4,572fb928,A,y3_recover_cash_6m,uncat_share_qa,train_cv,auroc_a_uncat_share,0.5415736337415085,0.9580,days=0.7114 size=0.6166 beat=False
2026-09-19T06:08:33+02:00,R4,4,572fb928,A,y3_recover_cash_6m,uncat_share_qa,train_cv,auroc_a_uncat_share_resid_days,0.5725958823036963,0.9580,ols=0.5590 dies=False fake=False
